"eventid","iyear","imonth","iday","extended","country","country_txt","provstate","city","multiple","success","attacktype1","attacktype1_txt","targtype1","targtype1_txt","target1","gname","weaptype1","weaptype1_txt","weapsubtype1_txt","weapdetail","property","propextent_txt","ishostkid"
198302110005,1983,2,11,0,61,El Salvador,San Salvador,Milingo,0,1,2,Armed Assault,4,Military,Military Post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198302110006,1983,2,11,0,61,El Salvador,Cuscatlan,Copinol,0,1,2,Armed Assault,4,Military,Military Post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302110007,1983,2,11,0,61,El Salvador,Unknown,Ichanquito,0,1,2,Armed Assault,4,Military,Military Post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302120003,1983,2,12,0,61,El Salvador,Cuscaltan,Milingo,0,1,2,Armed Assault,14,Private Citizens & Property,Truck,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Minor (likely < $1 million),0
198302120004,1983,2,12,0,61,El Salvador,San Salvador,Milingo,0,1,2,Armed Assault,4,Military,Army truck carrying troops,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Minor (likely < $1 million),0
198302120005,1983,2,12,0,61,El Salvador,Cuscatlan,Suchitoto,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302130006,1983,2,13,0,61,El Salvador,Morazan,El Mozote,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302140005,1983,2,14,0,61,El Salvador,La Paz,Zacatecoluca,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302150001,1983,2,15,0,61,El Salvador,Sonsonate,Los Lagartos,0,1,7,Facility/Infrastructure Attack,1,Business,Hacienda Sugar Crops,Farabundo Marti National Liberation Front (FMLN),8,Incendiary,,Incendiary,1,Minor (likely < $1 million),0
198302180007,1983,2,18,0,61,El Salvador,Morazan,Meanguera,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302190003,1983,2,19,0,61,El Salvador,Cuscatlan,Suchitoto,0,1,2,Armed Assault,14,Private Citizens & Property,City of Suchitoto,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302210003,1983,2,21,0,61,El Salvador,Ahuachapan,El Zapote,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302210004,1983,2,21,0,61,El Salvador,Chalatenango,El Salitre,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198302220005,1983,2,22,0,61,El Salvador,Sonsonate,Izalco,0,1,3,Bombing/Explosion,16,Telecommunication,Izalco Parabolic Antenna Installation (Microwave trans and reception stn),Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Attacked; Bazookas - U.S. made; Rocket propelled grenade,1,Unknown,0
198302230004,1983,2,23,0,61,El Salvador,Chalatenango,Tejutla,0,1,3,Bombing/Explosion,14,Private Citizens & Property,Town of Tejutla,Unknown,6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Mortar; Rocket; Bazookas; Rifle,1,,0
198303010001,1983,3,1,0,61,El Salvador,San Vicente,San Vicente,0,1,3,Bombing/Explosion,21,Utilities,High tension line electrical tower,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198303010002,1983,3,1,0,61,El Salvador,San Vicente,San Vicente,0,1,3,Bombing/Explosion,21,Utilities,High tension line electrical tower,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198303010003,1983,3,1,0,61,El Salvador,San Vicente,Unknown,0,1,3,Bombing/Explosion,21,Utilities,High tension line electrical tower,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198303010005,1983,3,1,0,61,El Salvador,Usulutan,Usulutan,0,1,6,Hostage Taking (Kidnapping),19,Transportation,City Bus,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Handgun,Pistol,1,Minor (likely < $1 million),1
198303010006,1983,3,1,0,61,El Salvador,San Salvador,Northern Trunk Highway,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198303010007,1983,3,1,0,83,Guatemala,Huehuetenango,Pichiquil,0,1,2,Armed Assault,14,Private Citizens & Property,Town of Pichiquie,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303030003,1983,3,3,0,61,El Salvador,Cuscatlan,Oratorio de Concepcion,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198303030004,1983,3,3,0,61,El Salvador,Cuscatlan,San Jose Guayabal,0,1,2,Armed Assault,4,Military,Military Unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,,0
198303030005,1983,3,3,0,61,El Salvador,Chalatenango,Concepcion,0,1,2,Armed Assault,14,Private Citizens & Property,town of Concepcion,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303030006,1983,3,3,0,61,El Salvador,San Salvador,San Salvador,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio YSC,Farabundo Marti National Liberation Front (FMLN),13,Unknown,,Seized - message aired,1,Unknown,0
198303030007,1983,3,3,0,61,El Salvador,San Salvador,San Salvador,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio Station,Farabundo Marti National Liberation Front (FMLN),13,Unknown,,Storm and demolish,1,Unknown,1
198303030008,1983,3,3,0,83,Guatemala,Huehuetenango,Aguacatan,0,1,2,Armed Assault,14,Private Citizens & Property,Town of Agunacatau,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303060003,1983,3,6,0,61,El Salvador,Morazan,El Limon,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303060004,1983,3,6,0,61,El Salvador,La Paz,El Salto San Jose,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303060005,1983,3,6,0,61,El Salvador,Usulutan,El Chile,0,1,2,Armed Assault,4,Military,military units,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303060006,1983,3,6,0,61,El Salvador,Chalatenango,La Laguna,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303060007,1983,3,6,0,61,El Salvador,La Paz,San Juan Nonualco,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303060008,1983,3,6,0,61,El Salvador,Morazan,Yoloaiquin,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303060009,1983,3,6,0,61,El Salvador,Morazan,Delicias de Concepcion,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303080005,1983,3,8,0,61,El Salvador,Morazan,Yoloaiquin,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303080006,1983,3,8,0,61,El Salvador,Morazan,Osicala,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303080007,1983,3,8,0,61,El Salvador,Morazan,Delicias de Concepcion,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303120002,1983,3,12,0,83,Guatemala,Guatemala,Guatemala city,0,1,6,Hostage Taking (Kidnapping),8,Educational Institution,"unknown names, students",Unknown,13,Unknown,,,0,,1
198303140002,1983,3,14,0,61,El Salvador,Chalatenango,Embalse Cerron Grande,0,1,3,Bombing/Explosion,21,Utilities,High tension line,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
198303140003,1983,3,14,0,61,El Salvador,Santa Ana,Santa Ana,0,1,3,Bombing/Explosion,21,Utilities,High tension line tower,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198303140004,1983,3,14,0,61,El Salvador,Santa Ana,Santa Ana,0,1,3,Bombing/Explosion,19,Transportation,Bus,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198303140006,1983,3,14,0,61,El Salvador,Santa Ana,Santa Ana,0,1,2,Armed Assault,3,Police,Police Patrol,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303140007,1983,3,14,0,61,El Salvador,Cuscatlan,Suchitoto,0,1,3,Bombing/Explosion,1,Business,sugar mill,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Rocket,1,Minor (likely < $1 million),0
198303150007,1983,3,15,0,61,El Salvador,Cuscatlan,Bermuda,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303180002,1983,3,18,0,61,El Salvador,Morazan,El Limon,0,1,9,Unknown,4,Military,"military, on road to 4th Inf. Battalion post in El Paraiso",Farabundo Marti National Liberation Front (FMLN),13,Unknown,,,1,Unknown,1
198303190001,1983,3,19,0,61,El Salvador,Chalatenango,Concepcion Quetzaltepeque,0,1,9,Unknown,21,Utilities,Electricity and telephone communications,Farabundo Marti National Liberation Front (FMLN),13,Unknown,,,1,,0
198303190002,1983,3,19,0,61,El Salvador,Chalatenango,Concepcion Quetzaltepeque,0,1,3,Bombing/Explosion,19,Transportation,Bridge over Totolco River,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
198303200003,1983,3,20,0,61,El Salvador,San Salvador,La Cabana,0,1,7,Facility/Infrastructure Attack,1,Business,sugar mill,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Incendiary,1,Minor (likely < $1 million),0
198303210009,1983,3,21,0,61,El Salvador,Morazan,Yoloaiquin,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303210010,1983,3,21,0,61,El Salvador,Usulutan,San Francisco Javier,0,1,2,Armed Assault,14,Private Citizens & Property,town of San Francisco Javier,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303210011,1983,3,21,0,61,El Salvador,Usulutan,San Agustin,0,1,2,Armed Assault,14,Private Citizens & Property,town of San Agustin,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303220002,1983,3,22,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,4,Military,Sergeant,Farabundo Marti National Liberation Front (FMLN),13,Unknown,,,0,,0
198303220003,1983,3,22,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303220004,1983,3,22,0,61,El Salvador,Santa Ana,Santa Ana,0,1,2,Armed Assault,4,Military,military unit guarding Las Pulgas Bridge,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303230003,1983,3,23,0,61,El Salvador,Santa Ana,Santa Ana,0,1,3,Bombing/Explosion,4,Military,"3 military trucks",Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198303250006,1983,3,25,0,61,El Salvador,San Salvador,Cuscatancingo,0,1,2,Armed Assault,4,Military,military patrol,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303250007,1983,3,25,0,61,El Salvador,San Miguel,Tierra Blanca,0,1,2,Armed Assault,4,Military,military unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198303280002,1983,3,28,0,61,El Salvador,Cuscatlan,San Rafael Cedros,0,1,3,Bombing/Explosion,21,Utilities,power pylon,Left-Wing Terrorists,6,Explosives,Dynamite/TNT,Explosive,1,,0
198303280004,1983,3,28,0,61,El Salvador,Morazan,El Divisadero,0,1,9,Unknown,14,Private Citizens & Property,town of El Divisadero,Left-Wing Terrorists,13,Unknown,,Overran - pulled out after 24 hours,1,Unknown,0
198303280005,1983,3,28,0,61,El Salvador,San Vicente,San Esteban Catarina,0,1,9,Unknown,14,Private Citizens & Property,town of San Esteban Catarina,Left-Wing Guerrillas,13,Unknown,,Seized after battling government forces all night,1,Unknown,0
198304020002,1983,4,2,0,61,El Salvador,San Vicente,San Vicente,0,1,9,Unknown,14,Private Citizens & Property,San Lorenzo township,Left-Wing Guerrillas,13,Unknown,,Storm and demolish,1,Unknown,0
198304030004,1983,4,3,0,61,El Salvador,San Vicente,Tepetitan,0,1,2,Armed Assault,14,Private Citizens & Property,town of Tepetitan,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198304030005,1983,4,3,0,61,El Salvador,Cuscatlan,San Emigdio,0,1,2,Armed Assault,14,Private Citizens & Property,town of San Emigdio,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198304030011,1983,4,3,1,61,El Salvador,San Vicente,Guadalupe,0,1,3,Bombing/Explosion,14,Private Citizens & Property,town of Guadalupe,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Automatic firearm; Storm and demolish; Explosives,1,,1
198304030012,1983,4,3,0,61,El Salvador,San Vicente,Verapaz,0,1,2,Armed Assault,14,Private Citizens & Property,town of Verapaz,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Storm and demolish,1,Minor (likely < $1 million),1
198304040003,1983,4,4,0,61,El Salvador,San Vicente,San Cayetano Istepeque,0,1,1,Assassination,14,Private Citizens & Property,San Cayetano Istepeque township,Left-Wing Guerrillas,13,Unknown,,Storm and demolish; Firearm,1,Unknown,0
198304040004,1983,4,4,0,83,Guatemala,Huehuetenango,Mixlaj,0,1,3,Bombing/Explosion,14,Private Citizens & Property,Village of Mixlaj,Unknown,5,Firearms,Rifle/Shotgun (non-automatic),Rifle; Grenade,1,Unknown,0
198304110005,1983,4,11,0,83,Guatemala,Guatemala,Guatemala city,0,1,3,Bombing/Explosion,4,Military,soldiers of Guatemalan Presidential guard,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,,0
198304120003,1983,4,12,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,19,Transportation,Highway Directorate,Unknown,6,Explosives,Unknown Explosive Type,Explosives,1,,0
198304120004,1983,4,12,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,2,Government (General),National Sugar Institute sugarmill (Inazucar),Unknown,6,Explosives,Unknown Explosive Type,Explosives,1,,0
198304120005,1983,4,12,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,1,Business,Transportation Cooperative Association,Unknown,6,Explosives,Unknown Explosive Type,Explosives,1,,0
198304120006,1983,4,12,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,2,Government (General),Urban Developmen and Architecture Directorate (DUA),Unknown,6,Explosives,Unknown Explosive Type,Explosives,1,,0
198304150002,1983,4,15,0,61,El Salvador,Usulutan,Estanzuelas,0,1,2,Armed Assault,14,Private Citizens & Property,City of Estanzuelas (Usulutan Pipe),Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,1
198304150003,1983,4,15,0,61,El Salvador,Usulutan,Nueva Granada,0,1,2,Armed Assault,14,Private Citizens & Property,town of Nueva Granda,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198304150004,1983,4,15,0,61,El Salvador,Usulutan,Jucuapa,0,1,2,Armed Assault,14,Private Citizens & Property,town of Jucuapa,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198304150005,1983,4,15,0,61,El Salvador,La Paz,La Herradura,0,1,2,Armed Assault,14,Private Citizens & Property,town of Herradura,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198304150006,1983,4,15,0,61,El Salvador,San Miguel,Chinameca,0,1,2,Armed Assault,14,Private Citizens & Property,town of Chinameca,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198304170006,1983,4,17,0,61,El Salvador,La Paz,Zacatecoluca,0,1,7,Facility/Infrastructure Attack,21,Utilities,Electrical Power Installation,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198304170007,1983,4,17,0,61,El Salvador,Unknown,Siete Joyas Couton,0,1,2,Armed Assault,4,Military,small military post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Minor (likely < $1 million),1
198304170009,1983,4,17,0,61,El Salvador,La Paz,La Paz,0,1,3,Bombing/Explosion,21,Utilities,La Paz Electrical Substation,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198304180006,1983,4,18,0,61,El Salvador,San Vicente,San Sebastian,0,1,3,Bombing/Explosion,1,Business,San Sebastian gold mining complex,Unknown,6,Explosives,Dynamite/TNT,Explosives; Incendiary; Arms,1,,0
